"","glpk","ecos","scs","lpsolve"
"36067",0,4.89268366506545e-14,-2.37340071545663e-10,0
"36109",0,4.83961449899135e-14,-1.24806028321613e-10,0
"40091",0,4.83460768817772e-14,3.1913787650406e-12,0
"40123",0,4.83761704526158e-14,-9.38013017359007e-11,0
"41001",0,4.83165199273325e-14,1.32286474081551e-10,0
"41059",0,4.83301751556064e-14,1.43655866921623e-10,0
"42053",0,4.83268990492428e-14,1.41013060728619e-10,0
"42063",0,4.85623116649186e-14,-2.05667225305476e-10,0
"42099",0,4.8406669702973e-14,-1.36680495566769e-10,0
"72045",0,4.8317562513575e-14,1.33187671675862e-10,0
"46039",0,4.83162881221531e-14,1.32088556007336e-10,0
"47039",0,4.83278553610735e-14,1.41796777645878e-10,0
"47189",0,4.88366866582399e-14,-2.33362651450937e-10,0
"48051",0,4.83167487825198e-14,1.32485782894642e-10,0
"48211",0,4.83138047555742e-14,1.29904114476352e-10,0
"48265",0,4.8322403020533e-14,1.37300325847006e-10,0
"48281",0,4.83171682915444e-14,1.32848240840546e-10,0
"51177",0,5.31720285030635e-14,-3.18927701934042e-10,0
"51670",0,4.85289471764317e-14,-1.98224206470214e-10,0
"51690",0,4.84449674478178e-14,-1.66154181288885e-10,0
"50011",0,4.88524056922075e-14,-2.3414798217188e-10,0
"53007",0,4.8343289544134e-14,1.9465510251939e-11,0
"53013",0,4.83145553389469e-14,1.305679016488e-10,0
"53039",0,4.83212613902913e-14,1.36349759820297e-10,0
"55045",0,4.83708431473463e-14,-8.26899279551446e-11,0
"55073",0,4.85116373816917e-14,-1.93523425950594e-10,0
"55133",0,5.0119361772439e-14,-2.87397562556146e-10,0
"56017",0,4.83147367603165e-14,1.30727710528293e-10,0
"1001",0,4.85825999031483e-14,-2.09401769676734e-10,0
"1007",0,4.84004429469027e-14,-1.29935560880383e-10,0
"4013",0,5.55369668340739e-14,-3.31569134202345e-10,0
"4023",0,4.83250159336505e-14,1.39479344690704e-10,0
"6019",0,4.86944792067033e-14,-2.23528647946515e-10,0
"8013",0,4.85358597583951e-14,-1.9992115777602e-10,0
"8111",0,4.83132935202342e-14,1.29450050691806e-10,0
"12129",0,4.83265108703089e-14,1.4069820793962e-10,0
"13093",0,4.83777156219099e-14,-9.67402413564262e-11,0
"19073",0,4.83201833475723e-14,1.35431551862474e-10,0
"19167",0,4.83378623088955e-14,5.90601099985052e-11,0
"17013",0,4.83166539354246e-14,1.32403260112054e-10,0
"17017",0,4.83229597644531e-14,1.37771500280363e-10,0
"17071",0,4.83179211445368e-14,1.33499628491575e-10,0
"17193",0,4.83274057306833e-14,1.41423396926731e-10,0
"18175",0,4.83430016641791e-14,2.12734972107164e-11,0
"20045",0,4.87323474981254e-14,-2.26749222585695e-10,0
"20071",0,4.83144580962642e-14,1.30485816273165e-10,0
"20119",0,4.83181584192629e-14,1.33704010621987e-10,0
"20125",0,4.83779150539696e-14,-9.71150640616126e-11,0
"21111",0.1,0.0999999999375297,0.100000000474903,0.1
"24009",0,4.83696178745684e-14,-7.98989930480269e-11,0
"26109",0,4.83511625926356e-14,-2.15380013201308e-11,0
"26153",0,4.83251187119821e-14,1.39561607614838e-10,0
"27027",0,4.83996857043784e-14,-1.29061356282107e-10,0
"27053",0,7.31968112605008e-14,-3.63742081109671e-10,0
"27163",0,4.92649626645692e-14,-2.52712137299086e-10,0
"28005",0,4.83193784431022e-14,1.34749403461213e-10,0
"30107",0,4.83141142814494e-14,1.30182238258631e-10,0
"38049",0,4.83198900246594e-14,1.35186501565772e-10,0
"34001",0,4.93427692997417e-14,-2.57854809967165e-10,0
"35009",0,4.83378257783813e-14,5.93635110007424e-11,0
"35037",0,4.83169371085266e-14,1.32649282058963e-10,0
"39031",0,4.83416625890486e-14,3.00936922202543e-11,0
"39057",0,4.85415784771428e-14,-2.01261896877012e-10,0
"42073",0,4.86076734715763e-14,-2.1339052998932e-10,0
"72011",0,4.83195911422217e-14,1.34935413939812e-10,0
"72109",0,4.83169114317015e-14,1.32627302886983e-10,0
"46005",0,4.8326579694632e-14,1.40756810273709e-10,0
"46029",0,4.83345920124021e-14,9.01526641963918e-11,0
"47021",0,4.83927449580156e-14,-1.20426388591053e-10,0
"47037",0,5.65617716904543e-14,-3.3598909949266e-10,0
"47057",0,4.83485862919926e-14,-9.70853761540428e-12,0
"48049",0,4.83203449185405e-14,1.35571934518729e-10,0
"48197",0,4.83138091018075e-14,1.29908198136126e-10,0
"48221",0,4.83263165755781e-14,1.40538050781966e-10,0
"48253",0,4.83168632801845e-14,1.32584163453416e-10,0
"51091",0,4.83316462129975e-14,1.25191888987236e-10,0
"51590",0,4.89426354988967e-14,-2.37922361696208e-10,0
"51620",0,4.83681604715228e-14,-7.64540003094201e-11,0
"51630",0,4.86407361716496e-14,-2.17816749315147e-10,0
"51650",0,5.17910397820026e-14,-3.10375191971435e-10,0
"53009",0,4.83408034365717e-14,3.60959185445555e-11,0
"55053",0,4.83352843907403e-14,8.29820838111589e-11,0
"54045",0,4.8363206510695e-14,-6.35509845741877e-11,0
"54075",0,4.83225045394058e-14,1.37390414112929e-10,0
"17187",0,4.83261748010215e-14,1.40426495059789e-10,0
"18151",0,4.83405894418604e-14,3.76314498275403e-11,0
"20023",0,4.83161876295519e-14,1.31999502052896e-10,0
"20079",0,4.83762899438521e-14,-9.40299246356017e-11,0
"20169",0,4.84221367546952e-14,-1.50638539629177e-10,0
"21153",0,4.83594426694405e-14,-5.22960337455201e-11,0
"22021",0,4.83213037033623e-14,1.36381640437695e-10,0
"22083",0,4.83312559847108e-14,1.30480978754317e-10,0
"26149",0,4.85567164178255e-14,-2.04542967363637e-10,0
"27001",0,4.83340117320684e-14,9.64366078357744e-11,0
"27017",0,4.83657762739003e-14,-7.04834615275862e-11,0
"27025",0,4.84134316824541e-14,-1.43215773035296e-10,0
"27049",0,4.8402921784894e-14,-1.32712552430488e-10,0
"27127",0,4.83349300776761e-14,8.66039720380551e-11,0
"29137",0,4.83457763563938e-14,4.83688035299447e-12,0
"37075",0,4.83304174584314e-14,1.42455466402939e-10,0
"37199",0,4.83433295229608e-14,1.92070270143661e-11,0
"34013",0,5.66816282425795e-14,-3.36448679288926e-10,0
"34031",0,5.14036620842351e-14,-3.06909953070028e-10,0
"32005",0,4.83367936633489e-14,6.84872694036356e-11,0
"36029",0,5.12075238509246e-14,-3.04872598366796e-10,0
"40017",0,4.86582559380058e-14,-2.19854476868701e-10,0
"40055",0,4.8319958992861e-14,1.35251050685411e-10,0
"40117",0,4.83396132584002e-14,4.49087610403751e-11,0
"41007",0,4.83205595849217e-14,1.35751353582948e-10,0
"41057",0,4.83180342685689e-14,1.3359561309109e-10,0
"42103",0,4.84062341210679e-14,-1.36232665074818e-10,0
"72145",0,4.8325691508282e-14,1.40025701512885e-10,0
"45085",0,4.88118779022974e-14,-2.3202654347457e-10,0
"46047",0,4.83167689908112e-14,1.32501631243989e-10,0
"46115",0,4.83174258804704e-14,1.33073195472369e-10,0
"46125",0,4.83196812926667e-14,1.35009265584904e-10,0
"48151",0,4.8313717944229e-14,1.29824660670889e-10,0
"48269",0,4.8313059871987e-14,1.29238383819875e-10,0
"48359",0,4.83133920841887e-14,1.29531573162838e-10,0
"48423",0,4.837937410699e-14,-9.97772271842102e-11,0
"48465",0,4.83210637549778e-14,1.36181203666158e-10,0
"49017",0,4.83144232739587e-14,1.30452577584904e-10,0
"51101",0,4.84619397456474e-14,-1.75060713932826e-10,0
"51540",0,4.90986036401906e-14,-2.42401736947144e-10,0
"53003",0,4.83221915525463e-14,1.37128645700907e-10,0
"53023",0,4.83138780240324e-14,1.2996713167305e-10,0
"53025",0,4.83537946372426e-14,-3.2388313934813e-11,0
"53067",0,4.84473589310491e-14,-1.67520848471977e-10,0
"55007",0,4.83252730473242e-14,1.39687163466824e-10,0
"55057",0,4.83451006554285e-14,8.63574325141277e-12,0
"54005",0,4.8344672283931e-14,1.111088800609e-11,0
"54095",0,4.83239540435032e-14,1.38599359275598e-10,0
"2282",0,4.83130883284451e-14,1.29274854889354e-10,0
"6015",0,4.83185812029669e-14,1.34062310947837e-10,0
"6075",0,4.85960266019739e-14,-2.11616555256898e-10,0
"6089",0,4.83549151521205e-14,-3.66751606036704e-11,0
"12055",0,4.83448258402202e-14,1.02145821439311e-11,0
"13033",0,4.84338189257829e-14,-1.59186406263214e-10,0
"13065",0,4.83364445471895e-14,7.16971986403722e-11,0
"13235",0,4.83651787433512e-14,-6.89198528531306e-11,0
"19039",0,4.83212860814176e-14,1.36368633709794e-10,0
"19081",0,4.83214906950871e-14,1.3654419492179e-10,0
"19105",0,4.83358780590849e-14,7.71012791550346e-11,0
"19135",0,4.83203323585951e-14,1.3556564951423e-10,0
"16001",0,4.84641430526131e-14,-1.76094740485071e-10,0
"16053",0,4.83189736883111e-14,1.34399754610955e-10,0
"17153",0,4.83177459765372e-14,1.33349015220985e-10,0
"6101",0,4.83342367183923e-14,9.39775482615114e-11,0
"10001",0,4.86248070361238e-14,-2.15790073572744e-10,0
"12131",0,4.83458792836794e-14,4.27140454063749e-12,0
"13147",0,4.85214414365533e-14,-1.96270308499161e-10,0
"19085",0,4.83233647785334e-14,1.38107703911757e-10,0
"19109",0,4.83244783693901e-14,1.39027251423966e-10,0
"19161",0,4.83203521264317e-14,1.35581383798517e-10,0
"17099",0,4.8434861455232e-14,-1.59882711536995e-10,0
"17103",0,4.83427703864275e-14,2.27582321376158e-11,0
"18069",0,4.83449934252133e-14,9.24486249270599e-12,0
"18167",0,4.84324497171655e-14,-1.58253889725975e-10,0
"18179",0,4.83372490589978e-14,6.43902903434556e-11,0
"20139",0,4.83441574096078e-14,1.41535481405039e-11,0
"20187",0,4.83153507661391e-14,1.31270771301375e-10,0
"21023",0,4.83480664935926e-14,-7.15553180523358e-12,0
"21029",0,4.93501026270894e-14,-2.58304237982716e-10,0
"22085",0,4.83310293345234e-14,1.33630513840944e-10,0
"23005",0,4.86742451375644e-14,-2.21557188608473e-10,0
"29027",0,4.85522719993115e-14,-2.03616389743215e-10,0
"29035",0,4.83354183541082e-14,8.16258551424609e-11,0
"29043",0,4.87966830952569e-14,-2.31143229025236e-10,0
"29195",0,4.83995659763558e-14,-1.28922267499178e-10,0
"29227",0,4.83185708983129e-14,1.34055337462628e-10,0
"28123",0,4.83315524501014e-14,1.26446695784393e-10,0
"37007",0,4.83423683119499e-14,2.53596178066137e-11,0
"37065",0,4.83664540398823e-14,-7.22217264950935e-11,0
"34023",0,5.75834531549489e-14,-3.39596128010732e-10,0
"39089",0,4.85132551251706e-14,-1.93992965266188e-10,0
"39111",0,4.8322451157067e-14,1.37348031160383e-10,0
"39113",0,4.97081570807737e-14,-2.75235100786467e-10,0
"40121",0,4.83926713909246e-14,-1.20331421458437e-10,0
"40151",0,4.83250194984946e-14,1.39479980295461e-10,0
"42013",0,4.86942978089553e-14,-2.23512236500216e-10,0
"42021",0,4.87574714438767e-14,-2.28605090120344e-10,0
"42055",0,4.88352731953366e-14,-2.33290059143133e-10,0
"42119",0,4.84007011440706e-14,-1.30231964872998e-10,0
"46037",0,4.83167909358341e-14,1.32521058983975e-10,0
"47065",0,5.02214122024938e-14,-2.89723101419109e-10,0
"47153",0,4.8339371687473e-14,4.67651469155761e-11,0
"51570",0,4.84671917487312e-14,-1.77485829127962e-10,0
"55039",0,4.84927157789624e-14,-1.87521742090281e-10,0
"56023",0,4.83202850839683e-14,1.35525615694036e-10,0
"56045",0,4.83162096833197e-14,1.32018619616362e-10,0
"6053",0,4.84281295650917e-14,-1.55204593265281e-10,0
"6085",0,4.9303076237451e-14,-2.55317764975015e-10,0
"2150",0,4.83145856636547e-14,1.30591883378571e-10,0
"1039",0,4.84363120856633e-14,-1.60834240729408e-10,0
"5095",0,4.83364633323813e-14,7.15266155032801e-11,0
"5127",0,4.83418020196964e-14,2.91372130219237e-11,0
"12011",0,4.97151224312209e-14,-2.75490416713359e-10,0
"13049",0,4.83616058092961e-14,-5.8931581718258e-11,0
"19013",0,4.84840010037364e-14,-1.84379910385891e-10,0
"19103",0,4.85522811488088e-14,-2.03617765014043e-10,0
"19187",0,4.83440318808145e-14,1.49049459807505e-11,0
"17069",0,4.83169760234555e-14,1.32681232246528e-10,0
"17129",0,4.83234422329212e-14,1.38169617091583e-10,0
"20025",0,4.83156187651848e-14,1.31502449081443e-10,0
"20039",0,4.83166609608951e-14,1.32414415946391e-10,0
"20109",0,4.83164569334531e-14,1.32234139515152e-10,0
"20167",0,4.83230864286394e-14,1.37876407179571e-10,0
"21073",0,4.87059918594276e-14,-2.24568987055248e-10,0
"21171",0,4.83836513573479e-14,-1.07072552406325e-10,0
"21203",0,4.84045457446845e-14,-1.34465641950443e-10,0
"22089",0,4.83589354211076e-14,-5.06672338672459e-11,0
"24001",0,4.83651224617031e-14,-6.87732200349499e-11,0
"23017",0,4.83594262861166e-14,-5.22446108361414e-11,0
"26157",0,4.84579570729865e-14,-1.73131652277018e-10,0
"27047",0,4.83695520016623e-14,-7.97500919173026e-11,0
"27079",0,4.83617025333345e-14,-5.92241016948301e-11,0
"27117",0,4.83254314947547e-14,1.39816003682873e-10,0
"29219",0,4.85067824730345e-14,-1.92079227714572e-10,0
"28067",0,4.83583040781566e-14,-4.86058105602233e-11,0
"30069",0,4.83132709012116e-14,1.29428605832961e-10,0
"37033",0,4.83392701721716e-14,4.75563388051966e-11,0
"37085",0,4.85098081003155e-14,-1.92986639277389e-10,0
"37151",0,4.85580403648821e-14,-2.04813039619528e-10,0
"38037",0,4.83158158281126e-14,1.31678601316069e-10,0
"31119",0,4.84134108904563e-14,-1.43196618064635e-10,0
"36121",0,4.83453913962927e-14,6.98989940770593e-12,0
"39103",0,4.8490509822881e-14,-1.86749901300473e-10,0
"40029",0,4.83209492053082e-14,1.36079554552176e-10,0
"40125",0,4.84523532389156e-14,-1.70255107969665e-10,0
"41041",0,4.83224099779608e-14,1.37312048208789e-10,0
"42109",0,4.83904962347848e-14,-1.17364175708585e-10,0
"48075",0,4.8314478800619e-14,1.30501737973863e-10,0
"48373",0,4.83249536981894e-14,1.39421379999155e-10,0
"48397",0,4.83390376247779e-14,4.93945595990103e-11,0
"48409",0,4.8324880187877e-14,1.39366409759519e-10,0
"51045",0,4.83618492341479e-14,-5.9653461354463e-11,0
"51107",0,1.86505631811809e-13,-3.89602704178772e-10,0
"51199",0,4.93326617161578e-14,-2.57224518097221e-10,0
"51683",0,4.88766594925885e-14,-2.35278013082264e-10,0
"50017",0,4.8557724969573e-14,-2.04747943139084e-10,0
"5133",0,4.83599451457387e-14,-5.38809159848139e-11,0
"4019",0,4.88163998973514e-14,-2.32278969917253e-10,0
"8099",0,4.83193491274058e-14,1.34730297512893e-10,0
"9005",0,4.83985786369142e-14,-1.27762449303173e-10,0
"13253",0,4.834386654974e-14,1.59025734736729e-11,0
"19123",0,4.83352098704497e-14,8.37343658827513e-11,0
"19169",0,4.84198361487181e-14,-1.48774055935592e-10,0
"19191",0,4.8331508643524e-14,1.27030230689674e-10,0
"16033",0,4.83132226382092e-14,1.29385695557737e-10,0
"17003",0,4.83179404627321e-14,1.33516910794091e-10,0
"17051",0,4.83335270851474e-14,1.01909213932624e-10,0
"17141",0,4.83577812090791e-14,-4.68559387168138e-11,0
"18103",0,4.83444128820542e-14,1.26306133241754e-11,0
"18135",0,4.83346239875874e-14,8.98112325896650e-11,0
"20051",0,4.8357586519224e-14,-4.61989591947182e-11,0
"21199",0,4.89901862653476e-14,-2.39511825414551e-10,0
"21217",0,4.85205580158397e-14,-1.96030905822147e-10,0
"27055",0,4.83499623077129e-14,-1.61925285429804e-11,0
"29037",0,4.89220123658072e-14,-2.37157177410204e-10,0
"29147",0,4.8382741281198e-14,-1.05580942289647e-10,0
"28015",0,4.83197903131372e-14,1.35094929064914e-10,0
"28043",0,4.83281443145749e-14,1.42017885083337e-10,0
"30009",0,4.83189501892554e-14,1.34383722359201e-10,0
"38025",0,4.83181147732081e-14,1.33663648958526e-10,0
"31067",0,4.83747070208765e-14,-9.0901453129144e-11,0
"34021",0,5.01648315323932e-14,-2.88459804328255e-10,0
"36013",0,4.8457388461269e-14,-1.72847003395362e-10,0
"40015",0,4.83546936865215e-14,-3.58396804993149e-11,0
"40069",0,4.83288860496363e-14,1.42618533698781e-10,0
"45069",0,4.83855366179291e-14,-1.10061357977661e-10,0
"45087",0,4.84144038636166e-14,-1.44097156238227e-10,0
"45091",0,5.18851363232111e-14,-3.11123826127437e-10,0
"46041",0,4.83165924184943e-14,1.32348851371735e-10,0
"47147",0,4.84953450818318e-14,-1.88419625444395e-10,0
"48107",0,4.83140644112901e-14,1.3013190709233e-10,0
"51099",0,4.85925982360405e-14,-2.11066409887089e-10,0
"55019",0,4.83508449921522e-14,-2.01478144342973e-11,0
"55075",0,4.83585636414428e-14,-4.94578484593785e-11,0
"54023",0,4.83255921088926e-14,1.39942441333461e-10,0
"54049",0,4.83923758142888e-14,-1.19937640978337e-10,0
"1019",0,4.84643598547968e-14,-1.76195220771341e-10,0
"5065",0,4.83648609785588e-14,-6.80788134071603e-11,0
"5123",0,4.84284935953377e-14,-1.55464013358312e-10,0
"5129",0,4.83388437494819e-14,5.09416403095940e-11,0
"2050",0,4.83151119863998e-14,1.31050903725842e-10,0
"1079",0,4.85037150774677e-14,-1.91133892003282e-10,0
"5023",0,4.84131625902391e-14,-1.42970378353898e-10,0
"4017",0,4.83463657205487e-14,1.62732334502177e-12,0
"8097",0,4.83205057506741e-14,1.35709524919415e-10,0
"12043",0,4.83166725019276e-14,1.3241566253864e-10,0
"13021",0,5.09977938604994e-14,-3.02429787498985e-10,0
"13035",0,4.84855221033328e-14,-1.84945275321803e-10,0
"13257",0,4.85367127125241e-14,-2.00124615463009e-10,0
"19079",0,4.83255336307116e-14,1.39903396042162e-10,0
"19197",0,4.83233744987989e-14,1.3811441126265e-10,0
"17061",0,4.83234861525215e-14,1.38200409746586e-10,0
"17117",0,4.83547746137633e-14,-3.61484964244357e-11,0
"18157",0,4.85671245354573e-14,-2.06599974542625e-10,0
"20091",0,5.6641278475989e-14,-3.36295071328353e-10,0
"20193",0,4.83228833061837e-14,1.37710382753608e-10,0
"21235",0,4.85589941368815e-14,-2.05005647487997e-10,0
"22019",0,4.85152410704672e-14,-1.9456180339146e-10,0
"22035",0,4.8319400038458e-14,1.34769566320162e-10,0
"22111",0,4.83327859837421e-14,1.10677637996949e-10,0
"24031",0,5.03413240801453e-14,-2.92204578156293e-10,0
"26053",0,4.83317628205929e-14,1.23633459514219e-10,0
"26085",0,4.83376074662911e-14,6.12378850156852e-11,0
"26139",0,5.0846889417833e-14,-3.00469041451303e-10,0
"27021",0,4.83519488466708e-14,-2.48979816559482e-11,0
"29069",0,4.84666928860703e-14,-1.77258256661509e-10,0
"29155",0,4.83889290436101e-14,-1.15138615881571e-10,0
"37053",0,4.83369293511369e-14,6.72481111486453e-11,0
"37069",0,4.8395520895434e-14,-1.24022853464524e-10,0
"37143",0,4.83244681350025e-14,1.39017896456265e-10,0
"37163",0,4.83835296538259e-14,-1.06873480172172e-10,0
"31125",0,4.8320920182212e-14,1.36057237499286e-10,0
"35055",0,4.83280845422103e-14,1.41975250238638e-10,0
"36005",0,5.20889393923731e-14,-3.1264147782002e-10,0
"36019",0,4.83600762097709e-14,-5.42954929330319e-11,0
"36093",0,4.84248705366052e-14,-1.52769910552528e-10,0
"39069",0,4.83352237526304e-14,8.35878769935976e-11,0
"39073",0,4.83366265155249e-14,7.0011402390693e-11,0
"40011",0,4.83259076918833e-14,1.40201884632114e-10,0
"40047",0,4.84241183082858e-14,-1.5218953420741e-10,0
"40081",0,4.83721333652306e-14,-8.55262548916577e-11,0
"40103",0,4.83299378182196e-14,1.43467118004867e-10,0
"42001",0,4.85812324711998e-14,-2.09166202064783e-10,0
"72021",0,4.83598192868297e-14,-5.349114097835e-11,0
"48129",0,4.83136525946785e-14,1.29767504645159e-10,0
"48405",0,4.83150022575916e-14,1.30959863008426e-10,0
"51105",0,4.89238905407454e-14,-2.3722879187022e-10,0
"51117",0,4.86750738044903e-14,-2.21642060161241e-10,0
"56015",0,4.83193428060329e-14,1.34723294910504e-10,0
"18111",0,4.83241066596957e-14,1.38724496941508e-10,0
"20127",0,4.83226146334118e-14,1.37476567443019e-10,0
"21093",0,5.0318562584423e-14,-2.91752048141293e-10,0
"22091",0,4.83213900440049e-14,1.36454016927666e-10,0
"22103",0,4.86901727330639e-14,-2.23125396323155e-10,0
"26097",0,4.83292250649858e-14,1.42893650335499e-10,0
"27045",0,4.83537381515089e-14,-3.21620770160342e-11,0
"29079",0,4.8345245796459e-14,7.81621412345967e-12,0
"29083",0,4.83888977183279e-14,-1.15094957381915e-10,0
"29175",0,4.84172419370021e-14,-1.46588831146642e-10,0
"37095",0,4.83168965554457e-14,1.32615914804885e-10,0
"37181",0,4.83633026923612e-14,-6.38172843682816e-11,0
"38003",0,4.83279700060684e-14,1.41877339949305e-10,0
"31099",0,4.83269538929569e-14,1.41055263883112e-10,0
"31107",0,4.83321357724397e-14,1.1878194169844e-10,0
"31139",0,4.83296481924684e-14,1.43231011603352e-10,0
"35003",0,4.83143201068476e-14,1.30358375236816e-10,0
"35023",0,4.83144854838409e-14,1.30504503075517e-10,0
"5067",0,4.83825997731412e-14,-1.05344388398597e-10,0
"6017",0,4.83595739654486e-14,-5.27142941489833e-11,0
"6035",0,4.83196857789546e-14,1.35010618577265e-10,0
"8035",0,4.85656991564256e-14,-2.06326040298896e-10,0
"8069",0,4.85647517341676e-14,-2.06143201635304e-10,0
"13211",0,4.84411904524551e-14,-1.63906016291848e-10,0
"13229",0,4.83938653794238e-14,-1.21903183327053e-10,0
"19065",0,4.8332024618413e-14,1.20207279312187e-10,0
"19083",0,4.83279970637225e-14,1.41899374318534e-10,0
"19125",0,4.83461616588453e-14,2.72946001075563e-12,0
"19149",0,4.83308792278984e-14,1.35745861254729e-10,0
"19165",0,4.83217261104391e-14,1.3673380155632e-10,0
"19193",0,4.84021246307296e-14,-1.31831116153844e-10,0
"18019",0,4.84812970586669e-14,-1.83347257977174e-10,0
"36003",0,4.83509616436621e-14,-2.06620024703954e-11,0
"39011",0,4.83557656124437e-14,-3.98086094308505e-11,0
"40071",0,4.83921233890058e-14,-1.19594194695062e-10,0
"40107",0,4.83316956386594e-14,1.24526741568418e-10,0
"40139",0,4.83373177710613e-14,6.37740559881438e-11,0
"41031",0,4.83179108846603e-14,1.33487953809254e-10,0
"42117",0,4.83895754377701e-14,-1.16065196634183e-10,0
"42123",0,4.84014231382009e-14,-1.31049622808901e-10,0
"72033",0,4.83187022505325e-14,1.34171335665936e-10,0
"45003",0,4.96314083590395e-14,-2.72270630921005e-10,0
"46003",0,4.83149625870436e-14,1.30926041834344e-10,0
"46129",0,4.8316397088496e-14,1.32178136350267e-10,0
"47077",0,4.83496124222742e-14,-1.45741660723417e-11,0
"48055",0,4.8321310687319e-14,1.36387646639949e-10,0
"48101",0,4.83132829611605e-14,1.29436461843517e-10,0
"48157",0,4.85724824664296e-14,-2.07603156002916e-10,0
"48215",0,4.85154139984376e-14,-1.94610649998915e-10,0
"48231",0,4.83381711528511e-14,5.64431211384973e-11,0
"48285",0,4.83168257399238e-14,1.32558719898108e-10,0
"48321",0,4.83201288420841e-14,1.35389319787162e-10,0
"48333",0,4.83139392375316e-14,1.30024065281899e-10,0
"48349",0,4.8324364551429e-14,1.38937911182353e-10,0
"48433",0,4.83132640365577e-14,1.29423219080213e-10,0
"49021",0,4.83280760955665e-14,1.41973676534556e-10,0
"51067",0,4.95454801230025e-14,-2.68584497871314e-10,0
"51131",0,4.83938817255674e-14,-1.21926712440586e-10,0
"51750",0,4.85562704279851e-14,-2.04449585329992e-10,0
"53051",0,4.83184189546591e-14,1.33931848143388e-10,0
"55027",0,4.84663311709927e-14,-1.77098839140173e-10,0
"18149",0,4.83317853786702e-14,1.23340969991349e-10,0
"20085",0,4.83384376002563e-14,5.42317525446011e-11,0
"20195",0,4.83167564494562e-14,1.32492514953677e-10,0
"21067",0,5.94059141830176e-14,-3.44672152414727e-10,0
"21219",0,4.83796338080434e-14,-1.00240518501047e-10,0
"22067",0,4.83364677978776e-14,7.14849159511763e-11,0
"26129",0,4.83571029604443e-14,-4.4540326634656e-11,0
"27105",0,4.83457740461008e-14,4.84979415410189e-12,0
"27153",0,4.83461995555845e-14,2.52460097586718e-12,0
"29075",0,4.83320818828771e-14,1.19491091238052e-10,0
"29109",0,4.84542996728229e-14,-1.71275423724382e-10,0
"29165",0,4.8886303351206e-14,-2.35702482578329e-10,0
"29173",0,4.83550396777458e-14,-3.71401209508104e-11,0
"29183",0,6.49467098213884e-14,-3.5435622659551e-10,0
"29510",0,5.7504132389533e-14,-3.39339082042167e-10,0
"28069",0,4.83198728454538e-14,1.35169306008104e-10,0
"28133",0,4.83297530294428e-14,1.43318863037812e-10,0
"28145",0,4.8338286005738e-14,5.54954701755924e-11,0
"30099",0,4.83159260179356e-14,1.31766924760604e-10,0
"37027",0,4.8471076475401e-14,-1.79186985960253e-10,0
"37079",0,4.83328715520243e-14,1.09638428068045e-10,0
"37169",0,4.83763921070633e-14,-9.42272412644028e-11,0
"38071",0,4.83280952863641e-14,1.41982182789683e-10,0
"31003",0,4.83271730506386e-14,1.4123533050174e-10,0
"39067",0,4.83232981606827e-14,1.38052857599581e-10,0
"39135",0,4.83546838591807e-14,-3.5802230798973e-11,0
"39151",0,4.87856579511727e-14,-2.30470729618909e-10,0
"40079",0,4.84153902723353e-14,-1.44976132490219e-10,0
"41065",0,4.83183087766466e-14,1.33832942309213e-10,0
"72139",0,4.83291246676816e-14,1.42812048046014e-10,0
"45007",0,5.09487659510854e-14,-3.01812571426271e-10,0
"48081",0,4.83136059133745e-14,1.29732061308883e-10,0
"48203",0,4.83309548697557e-14,1.34680523841101e-10,0
"48237",0,4.83149003011158e-14,1.30872572134062e-10,0
"48369",0,4.83147089770691e-14,1.30701221423156e-10,0
"51710",0,6.08697241888046e-14,-3.47878556047754e-10,0
"51810",0,1.29746581970901e-13,-3.83727294044491e-10,0
"50001",0,4.86799583831971e-14,-2.22133900376169e-10,0
"53057",0,4.83648332329235e-14,-6.80055024796132e-11,0
"55025",0,5.11124933924414e-14,-3.03802959373864e-10,0
"55119",0,4.83330558173676e-14,1.07435822430003e-10,0
"55121",0,4.83453016727935e-14,7.49369167661995e-12,0
"55137",0,4.8342554062623e-14,2.41463002916936e-11,0
"54003",0,4.84689658165961e-14,-1.78268377677018e-10,0
"11001",0,5.52352547520772e-14,-3.30068978821739e-10,0
"12015",0,4.83720710268912e-14,-8.53934801100043e-11,0
"12111",0,4.84278379685563e-14,-1.54989199239718e-10,0
"12121",0,4.83306527584517e-14,1.39013118807571e-10,0
"13043",0,4.83592810113113e-14,-5.17792237678822e-11,0
"13217",0,5.02029240466987e-14,-2.89317187244659e-10,0
"19011",0,4.83395682439082e-14,4.52537934323932e-11,0
"19071",0,4.83182164217327e-14,1.33758117331728e-10,0
"19127",0,4.83518959968992e-14,-2.46808211623444e-11,0
